2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:43:58,112 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:43:58,135 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:43:58,152 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:43:58,171 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:43:58,185 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:44:17,381 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:44:17,390 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:44:17,401 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:44:17,412 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:44:17,422 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:44:17,436 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:44:17,448 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:44:17,461 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:44:17,470 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:44:17,505 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:44:17,516 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:44:55,059 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:44:55,069 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:44:55,079 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:44:55,090 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:44:55,107 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:44:55,124 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:44:55,137 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:44:55,147 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:44:55,158 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:44:55,170 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:44:55,185 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:45:58,426 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:45:58,439 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:45:58,448 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:45:58,458 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:45:58,472 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:45:58,483 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:45:58,495 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:45:58,507 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:45:58,514 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:45:58,525 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:45:58,539 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:46:36,819 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:46:36,827 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:46:36,835 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:46:36,845 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:46:36,854 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:46:36,866 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:46:36,877 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:46:36,888 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:46:36,900 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:46:36,921 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:46:36,931 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:47:12,491 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:47:12,503 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:47:12,511 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:47:12,521 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:47:12,535 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:47:12,547 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:47:12,602 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:47:12,629 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:47:12,639 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:47:12,650 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:47:12,659 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:47:27,770 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:47:27,787 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:47:27,798 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:47:27,809 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:47:27,821 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:47:27,833 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:47:27,841 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:47:27,853 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:47:27,891 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:47:27,917 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:47:27,927 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:48:11,239 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:48:11,247 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:48:11,260 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:48:11,271 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:48:11,281 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:48:11,293 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:48:11,311 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:48:11,326 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:48:11,345 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:48:11,363 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:48:11,373 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:48:42,775 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:48:42,784 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:48:42,793 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:48:42,803 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:48:42,815 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:48:42,824 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:48:42,834 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:48:42,849 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:48:42,859 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:48:42,881 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:48:42,890 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:49:01,926 | [168] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:49:01,937 | [168] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:49:01,947 | [168] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:49:01,960 | [168] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:49:01,970 | [168] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:49:01,991 | [168] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:49:02,002 | [168] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:49:02,017 | [168] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:49:02,035 | [168] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:49:02,048 | [168] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:49:02,058 | [168] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:49:10,157 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:49:10,166 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:49:10,177 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:49:10,188 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:49:10,197 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:49:10,210 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:49:10,226 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:49:10,236 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:49:10,249 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:49:10,299 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:49:10,306 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:49:40,075 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:49:40,088 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:49:40,098 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:49:40,107 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:49:40,118 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:49:40,128 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:49:40,143 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:49:40,156 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:49:40,170 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:49:40,189 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:49:40,200 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:50:20,898 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:50:20,909 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:50:20,918 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:50:20,928 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:50:20,943 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:50:20,953 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:50:20,966 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:50:20,975 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:50:20,984 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:50:21,012 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:50:21,023 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:50:37,523 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:50:37,532 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:50:37,542 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:50:37,552 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:50:37,561 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:50:37,620 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:50:37,629 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:50:37,639 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:50:37,645 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:50:37,654 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:50:37,663 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:51:07,108 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:51:07,122 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:51:07,140 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:51:07,150 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:51:07,162 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:51:07,172 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:51:07,183 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:51:07,194 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:51:07,203 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:51:07,237 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:51:07,248 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:51:16,793 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:51:16,802 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:51:16,812 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:51:16,821 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:51:16,835 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:51:16,852 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:51:16,863 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:51:16,873 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:51:16,882 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:51:16,918 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:51:16,929 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:51:43,454 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:51:43,464 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:51:43,475 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:51:43,488 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:51:43,499 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:51:43,513 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:51:43,525 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:51:43,537 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:51:43,548 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:51:43,560 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:51:43,570 | [165] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:52:19,507 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:52:19,519 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:52:19,534 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:52:19,547 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:52:19,563 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:52:19,585 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:52:19,604 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:52:19,618 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:52:19,631 | [165] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
